cust_id,E01,E02,E03,N01,N02,N03,S01,S02,S03,W01,W02,W03
CUST0000721845,0.0,0.0,0.0,3.0,0.0,17.0,0.0,39.0,1.0,0.0,4.0,2.0
CUST0000721930,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
CUST0000722023,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0
CUST0000722230,0.0,0.0,0.0,82.0,0.0,1.0,13.0,0.0,76.0,1.0,103.0,1.0
CUST0000722390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000722574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000722790,0.0,4.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0
CUST0000722945,0.0,0.0,21.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0
CUST0000722982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
CUST0000723002,0.0,2.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,2.0,16.0
CUST0000723580,42.0,43.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
CUST0000724190,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,155.0
CUST0000724205,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,53.0
CUST0000724208,26.0,0.0,2.0,0.0,125.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000724321,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000724406,0.0,7.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000724424,0.0,0.0,7.0,0.0,0.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000724854,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000724998,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,75.0,0.0,0.0,0.0
CUST0000725068,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000725392,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000725480,0.0,2.0,0.0,0.0,2.0,10.0,0.0,78.0,1.0,0.0,0.0,0.0
CUST0000725482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000725494,0.0,12.0,7.0,0.0,2.0,0.0,3.0,2.0,0.0,12.0,4.0,135.0
CUST0000725592,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000725670,0.0,0.0,0.0,0.0,56.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
CUST0000725725,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
CUST0000726295,0.0,0.0,10.0,0.0,0.0,193.0,0.0,3.0,1.0,0.0,0.0,0.0
CUST0000726362,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,33.0,1.0,0.0,2.0
CUST0000726483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000726543,9.0,3.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,163.0
CUST0000726635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000726888,0.0,7.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,17.0
CUST0000726971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000727182,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000727215,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,46.0,0.0,0.0
CUST0000727779,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0
CUST0000727833,2.0,2.0,6.0,0.0,0.0,1.0,0.0,19.0,4.0,3.0,1.0,0.0
CUST0000727862,0.0,13.0,2.0,7.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0
CUST0000728097,79.0,36.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
CUST0000728164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,43.0
CUST0000728277,0.0,0.0,0.0,4.0,157.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
CUST0000728571,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000728760,9.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,164.0,0.0,4.0
CUST0000728841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000728882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000728918,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000728979,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000729056,0.0,0.0,0.0,20.0,0.0,93.0,9.0,3.0,1.0,0.0,1.0,0.0
CUST0000729097,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000729397,0.0,0.0,0.0,5.0,0.0,44.0,0.0,40.0,0.0,0.0,0.0,105.0
CUST0000729516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
CUST0000729898,1.0,0.0,1.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CUST0000730021,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000730173,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000730199,0.0,0.0,24.0,0.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0
CUST0000730320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000730353,0.0,0.0,4.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
CUST0000730395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000730476,0.0,0.0,1.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
CUST0000730479,12.0,33.0,12.0,4.0,1.0,2.0,4.0,0.0,2.0,0.0,2.0,3.0
CUST0000730614,187.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,39.0
CUST0000730815,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000731373,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,0.0,0.0
CUST0000731413,5.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,96.0,26.0
CUST0000731762,4.0,0.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000732049,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000732461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
CUST0000732836,78.0,5.0,2.0,496.0,0.0,12.0,62.0,3.0,2.0,0.0,0.0,0.0
CUST0000732985,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
CUST0000733029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
CUST0000733209,3.0,0.0,0.0,1.0,10.0,1.0,4.0,1.0,0.0,1.0,0.0,125.0
CUST0000733822,4.0,0.0,80.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0
CUST0000733828,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
CUST0000733897,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,6.0,0.0,0.0,0.0
CUST0000734005,0.0,3.0,0.0,0.0,122.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0
CUST0000734039,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000734554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000734637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000734827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0
CUST0000734885,56.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,9.0,0.0
CUST0000735077,0.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0
CUST0000735379,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000735706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CUST0000735801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000736259,0.0,0.0,0.0,441.0,0.0,0.0,3.0,18.0,0.0,0.0,18.0,0.0
CUST0000736409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000736933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000737119,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,2.0
CUST0000737314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000737373,0.0,0.0,2.0,0.0,0.0,95.0,0.0,0.0,2.0,0.0,0.0,235.0
CUST0000737688,0.0,0.0,0.0,1.0,0.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000737915,0.0,0.0,146.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST0000738078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000738098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,0.0
CUST0000738183,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
CUST0000739208,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,24.0,1.0,0.0
CUST0000739370,0.0,1.0,13.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0
CUST0000740028,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
CUST0000740133,22.0,0.0,189.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
CUST0000740535,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000740844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000740845,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,29.0,0.0
CUST0000740863,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000741143,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
CUST0000741224,0.0,0.0,0.0,0.0,20.0,0.0,2.0,243.0,0.0,1.0,0.0,0.0
CUST0000741274,0.0,0.0,0.0,0.0,15.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0
CUST0000741361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000741685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000741765,0.0,0.0,0.0,6.0,0.0,0.0,0.0,139.0,0.0,1.0,8.0,0.0
CUST0000741801,23.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
CUST0000741966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000742196,3.0,78.0,1.0,3.0,6.0,2.0,8.0,1.0,8.0,19.0,8.0,2.0
CUST0000742753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000742968,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,117.0,4.0,0.0,2.0
CUST0000743676,0.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0
CUST0000744032,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000744050,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000744271,0.0,1.0,2.0,0.0,118.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0
CUST0000744374,0.0,53.0,4.0,6.0,14.0,69.0,0.0,0.0,0.0,0.0,0.0,18.0
CUST0000744571,1.0,13.0,12.0,0.0,10.0,6.0,0.0,2.0,0.0,0.0,164.0,10.0
CUST0000744587,5.0,0.0,0.0,0.0,5.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0
CUST0000744624,0.0,0.0,37.0,0.0,2.0,2.0,0.0,32.0,0.0,2.0,0.0,2.0
CUST0000744645,1.0,0.0,0.0,0.0,0.0,10.0,0.0,97.0,2.0,3.0,0.0,0.0
CUST0000744653,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
CUST0000744787,0.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,337.0,1.0
CUST0000744854,0.0,14.0,0.0,31.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0
CUST0000744925,0.0,0.0,0.0,0.0,0.0,0.0,168.0,80.0,0.0,0.0,0.0,0.0
CUST0000744976,0.0,0.0,20.0,9.0,0.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000745119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000745452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000745988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000745995,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000746165,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
CUST0000746234,1.0,0.0,1.0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
CUST0000746315,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000746359,0.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000746502,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0
CUST0000746630,0.0,0.0,13.0,0.0,21.0,50.0,6.0,0.0,0.0,1.0,0.0,144.0
CUST0000746809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
CUST0000746862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
CUST0000747344,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000747426,0.0,0.0,0.0,4.0,2.0,36.0,5.0,0.0,0.0,35.0,86.0,0.0
CUST0000747752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,27.0,0.0
CUST0000748260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
CUST0000748625,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,31.0,11.0,12.0
CUST0000748686,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000749091,0.0,0.0,0.0,1.0,0.0,0.0,49.0,118.0,0.0,0.0,0.0,0.0
CUST0000749213,0.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CUST0000749264,1.0,1.0,0.0,33.0,0.0,3.0,36.0,0.0,0.0,1.0,2.0,1.0
CUST0000749956,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000750072,1.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,104.0,0.0
CUST0000750549,0.0,0.0,0.0,0.0,0.0,1.0,3.0,237.0,0.0,0.0,0.0,0.0
CUST0000750925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000751357,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0
CUST0000751452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000751821,1.0,0.0,0.0,3.0,9.0,25.0,0.0,1.0,248.0,132.0,8.0,29.0
CUST0000752292,0.0,0.0,1.0,0.0,40.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0
CUST0000752305,0.0,0.0,8.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000752500,0.0,6.0,0.0,5.0,26.0,0.0,0.0,0.0,18.0,0.0,4.0,17.0
CUST0000752545,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000752715,151.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0
CUST0000752874,0.0,0.0,5.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
CUST0000752951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
CUST0000753263,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000753352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
CUST0000753421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000753729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
CUST0000753818,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
CUST0000753950,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
CUST0000754299,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CUST0000754655,9.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
CUST0000754664,73.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
CUST0000754753,1.0,8.0,0.0,0.0,0.0,7.0,29.0,8.0,0.0,1.0,0.0,1.0
CUST0000755563,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000755583,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0
CUST0000755734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
CUST0000756098,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
CUST0000756203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000756628,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,91.0,0.0,0.0,14.0
CUST0000756732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CUST0000756805,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000757203,3.0,3.0,0.0,2.0,165.0,0.0,1.0,0.0,2.0,6.0,4.0,39.0
CUST0000757252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CUST0000757309,0.0,1.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
CUST0000757371,5.0,5.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0
CUST0000757582,4.0,118.0,0.0,0.0,2.0,0.0,160.0,0.0,0.0,0.0,4.0,0.0
CUST0000758105,0.0,261.0,26.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,5.0,29.0
CUST0000758238,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,6.0
CUST0000758403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
CUST0000758801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST0000758911,0.0,0.0,2.0,0.0,0.0,294.0,2.0,0.0,2.0,9.0,74.0,1.0
CUST0000759041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
CUST0000759306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
CUST0000759545,2.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
CUST0000759603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000759622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
CUST0000759771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,36.0,0.0,0.0,2.0
CUST0000759792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
CUST0000759943,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0
CUST0000759949,0.0,163.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000760115,127.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
CUST0000760393,129.0,0.0,0.0,9.0,0.0,1.0,3.0,2.0,35.0,15.0,7.0,1.0
CUST0000760436,3.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0
CUST0000760686,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000760764,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
CUST0000760869,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000760909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000760924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000760937,0.0,38.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0
CUST0000761005,0.0,0.0,1.0,0.0,160.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0
CUST0000761326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0
CUST0000761811,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,42.0
CUST0000761936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000762076,0.0,0.0,1.0,1.0,0.0,10.0,4.0,0.0,37.0,0.0,1.0,0.0
CUST0000762118,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0
CUST0000762485,11.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0
CUST0000762902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000762907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0
CUST0000763030,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000763129,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000763358,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
CUST0000763608,0.0,0.0,0.0,0.0,0.0,3.0,74.0,0.0,6.0,0.0,0.0,0.0
CUST0000763659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,0.0
CUST0000763704,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000764077,0.0,0.0,0.0,2.0,0.0,99.0,1.0,2.0,0.0,1.0,0.0,3.0
CUST0000764276,0.0,0.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,190.0,1.0
CUST0000764520,22.0,2.0,0.0,0.0,0.0,0.0,69.0,168.0,0.0,13.0,0.0,0.0
CUST0000764768,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CUST0000765586,0.0,0.0,0.0,10.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,1.0
CUST0000765723,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000765740,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,1.0
CUST0000766155,0.0,0.0,7.0,0.0,111.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0
CUST0000766169,85.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
CUST0000766193,0.0,0.0,2.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0
CUST0000766418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CUST0000766744,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000766908,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
CUST0000767090,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000767141,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000767153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUST0000767244,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0
CUST0000767293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CUST0000767319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000767429,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000767525,4.0,16.0,0.0,1.0,47.0,0.0,1.0,19.0,0.0,3.0,8.0,0.0
CUST0000767872,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST0000767888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,143.0
CUST0000768294,0.0,0.0,0.0,15.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
