cust_id,LS,MS,SS,XLS
CUST0000347842,1.0,239.0,0.0,0.0
CUST0000347923,0.0,0.0,0.0,9.0
CUST0000348008,1.0,0.0,0.0,0.0
CUST0000348012,8.0,6.0,1.0,0.0
CUST0000348054,1.0,0.0,4.0,0.0
CUST0000348123,77.0,30.0,0.0,0.0
CUST0000348467,219.0,20.0,5.0,0.0
CUST0000348557,138.0,2.0,17.0,0.0
CUST0000348775,4.0,25.0,0.0,0.0
CUST0000348786,1.0,0.0,0.0,0.0
CUST0000349056,11.0,0.0,0.0,0.0
CUST0000349561,2.0,8.0,0.0,0.0
CUST0000349837,64.0,0.0,11.0,14.0
CUST0000349859,2.0,0.0,0.0,0.0
CUST0000350221,0.0,290.0,0.0,0.0
CUST0000350353,1.0,0.0,0.0,0.0
CUST0000350521,0.0,82.0,0.0,2.0
CUST0000350599,9.0,0.0,150.0,0.0
CUST0000351733,39.0,4.0,1.0,0.0
CUST0000352048,7.0,34.0,28.0,3.0
CUST0000352075,3.0,52.0,2.0,0.0
CUST0000352126,5.0,0.0,0.0,0.0
CUST0000352169,0.0,12.0,22.0,0.0
CUST0000352544,2.0,0.0,0.0,3.0
CUST0000352556,8.0,18.0,1.0,4.0
CUST0000352666,0.0,0.0,0.0,1.0
CUST0000353655,5.0,6.0,0.0,0.0
CUST0000353677,32.0,7.0,0.0,151.0
CUST0000353845,1.0,0.0,0.0,0.0
CUST0000353938,179.0,29.0,0.0,0.0
CUST0000353945,3.0,0.0,0.0,0.0
CUST0000353957,80.0,0.0,0.0,0.0
CUST0000353993,2.0,0.0,0.0,0.0
CUST0000355108,30.0,96.0,0.0,0.0
CUST0000355235,18.0,17.0,1.0,0.0
CUST0000355428,127.0,0.0,0.0,0.0
CUST0000355507,1.0,0.0,0.0,0.0
CUST0000355666,5.0,0.0,0.0,0.0
CUST0000355981,11.0,0.0,0.0,19.0
CUST0000356000,0.0,365.0,0.0,0.0
CUST0000356057,0.0,4.0,23.0,19.0
CUST0000356067,167.0,18.0,0.0,0.0
CUST0000356138,16.0,1.0,8.0,1.0
CUST0000356307,0.0,4.0,0.0,14.0
CUST0000356601,77.0,0.0,0.0,0.0
CUST0000356605,70.0,8.0,17.0,0.0
CUST0000357083,4.0,0.0,3.0,0.0
CUST0000357109,5.0,16.0,0.0,0.0
CUST0000357449,0.0,1.0,0.0,0.0
CUST0000357627,17.0,0.0,0.0,0.0
CUST0000357650,17.0,0.0,3.0,57.0
CUST0000357661,0.0,1.0,0.0,0.0
CUST0000357863,1.0,1.0,0.0,2.0
CUST0000357913,107.0,8.0,0.0,0.0
CUST0000358011,2.0,0.0,0.0,0.0
CUST0000358344,1.0,0.0,0.0,0.0
CUST0000358603,1.0,0.0,0.0,0.0
CUST0000358608,45.0,2.0,0.0,0.0
CUST0000358723,96.0,10.0,2.0,0.0
CUST0000359197,79.0,0.0,1.0,0.0
CUST0000359212,26.0,0.0,0.0,0.0
CUST0000359250,9.0,4.0,0.0,6.0
CUST0000359265,6.0,0.0,0.0,0.0
CUST0000359289,161.0,0.0,0.0,0.0
CUST0000359344,55.0,0.0,27.0,0.0
CUST0000359417,123.0,36.0,14.0,0.0
CUST0000359521,3.0,151.0,1.0,0.0
CUST0000359555,1.0,0.0,0.0,0.0
CUST0000359752,188.0,3.0,0.0,3.0
CUST0000359859,0.0,0.0,2.0,0.0
CUST0000359971,0.0,1.0,270.0,5.0
CUST0000360110,22.0,13.0,2.0,0.0
CUST0000360223,17.0,0.0,0.0,0.0
CUST0000360289,163.0,1.0,0.0,0.0
CUST0000360293,0.0,0.0,0.0,1.0
CUST0000360531,5.0,0.0,0.0,0.0
CUST0000361038,44.0,0.0,7.0,11.0
CUST0000361169,1.0,3.0,75.0,0.0
CUST0000361611,0.0,1.0,0.0,0.0
CUST0000361910,45.0,0.0,0.0,0.0
CUST0000361973,0.0,1.0,0.0,0.0
CUST0000362281,0.0,3.0,0.0,0.0
CUST0000362355,4.0,121.0,0.0,0.0
CUST0000362478,49.0,2.0,0.0,2.0
CUST0000362601,118.0,0.0,0.0,0.0
CUST0000362641,7.0,8.0,4.0,0.0
CUST0000362661,0.0,3.0,0.0,0.0
CUST0000362694,43.0,0.0,0.0,0.0
CUST0000362904,3.0,0.0,6.0,0.0
CUST0000363059,132.0,2.0,0.0,0.0
CUST0000363266,4.0,3.0,2.0,0.0
CUST0000364031,14.0,0.0,4.0,58.0
CUST0000364039,12.0,0.0,5.0,0.0
CUST0000364085,14.0,1.0,0.0,12.0
CUST0000364113,1.0,1.0,0.0,0.0
CUST0000364233,15.0,10.0,0.0,0.0
CUST0000364263,5.0,0.0,0.0,0.0
CUST0000364465,0.0,0.0,2.0,0.0
CUST0000364544,37.0,1.0,0.0,0.0
CUST0000364760,46.0,2.0,1.0,0.0
CUST0000365104,0.0,0.0,0.0,1.0
CUST0000365429,193.0,1.0,0.0,1.0
CUST0000365449,24.0,1.0,0.0,0.0
CUST0000365689,0.0,0.0,2.0,0.0
CUST0000365846,32.0,0.0,0.0,0.0
CUST0000365930,146.0,4.0,3.0,0.0
CUST0000366265,2.0,7.0,2.0,0.0
CUST0000366451,35.0,1.0,33.0,1.0
CUST0000366585,30.0,0.0,0.0,0.0
CUST0000366612,68.0,1.0,16.0,2.0
CUST0000366661,155.0,0.0,1.0,0.0
CUST0000366900,5.0,2.0,0.0,0.0
CUST0000366903,33.0,0.0,0.0,0.0
CUST0000367221,39.0,46.0,4.0,0.0
CUST0000367323,1.0,0.0,0.0,0.0
CUST0000367454,144.0,0.0,0.0,5.0
CUST0000367459,1.0,0.0,0.0,0.0
CUST0000367460,7.0,1.0,0.0,0.0
CUST0000367598,1.0,0.0,0.0,0.0
CUST0000369227,7.0,64.0,0.0,0.0
CUST0000369298,31.0,6.0,0.0,0.0
CUST0000369539,50.0,1.0,1.0,0.0
CUST0000369556,90.0,0.0,0.0,0.0
CUST0000369681,102.0,2.0,1.0,2.0
CUST0000369724,3.0,0.0,0.0,0.0
CUST0000369871,31.0,0.0,0.0,0.0
CUST0000369937,8.0,4.0,0.0,1.0
CUST0000370059,344.0,6.0,2.0,0.0
CUST0000370276,66.0,12.0,210.0,0.0
CUST0000370293,2.0,4.0,17.0,22.0
CUST0000370351,67.0,0.0,0.0,0.0
CUST0000370368,2.0,0.0,0.0,0.0
CUST0000370394,10.0,1.0,0.0,0.0
CUST0000370635,1.0,0.0,0.0,0.0
CUST0000370974,63.0,6.0,7.0,0.0
CUST0000370986,8.0,0.0,0.0,0.0
CUST0000371044,1.0,0.0,0.0,0.0
CUST0000371087,133.0,2.0,0.0,0.0
CUST0000371191,205.0,0.0,1.0,0.0
CUST0000371354,114.0,0.0,0.0,0.0
CUST0000371535,0.0,23.0,0.0,0.0
CUST0000371566,176.0,2.0,3.0,1.0
CUST0000371579,2.0,29.0,0.0,0.0
CUST0000371949,32.0,10.0,103.0,26.0
CUST0000372036,14.0,1.0,0.0,0.0
CUST0000372501,33.0,7.0,0.0,43.0
CUST0000372533,0.0,54.0,0.0,0.0
CUST0000372762,0.0,1.0,0.0,0.0
CUST0000372856,0.0,0.0,0.0,22.0
CUST0000373003,29.0,14.0,1.0,0.0
CUST0000373241,66.0,3.0,0.0,0.0
CUST0000373683,0.0,80.0,0.0,0.0
CUST0000373737,5.0,0.0,0.0,0.0
CUST0000373826,66.0,1.0,42.0,0.0
CUST0000373868,48.0,1.0,0.0,121.0
CUST0000373894,32.0,1.0,0.0,0.0
CUST0000373949,0.0,1.0,0.0,0.0
CUST0000374165,7.0,1.0,3.0,17.0
CUST0000374252,1.0,0.0,0.0,0.0
CUST0000374335,266.0,1.0,6.0,0.0
CUST0000374392,2.0,0.0,1.0,34.0
CUST0000374522,7.0,0.0,1.0,0.0
CUST0000374744,6.0,1.0,0.0,55.0
CUST0000374967,0.0,1.0,0.0,0.0
CUST0000375074,1.0,67.0,0.0,0.0
CUST0000375633,1.0,0.0,0.0,1.0
CUST0000375648,180.0,16.0,2.0,1.0
CUST0000375659,115.0,0.0,0.0,0.0
CUST0000375691,87.0,0.0,1.0,0.0
CUST0000376140,179.0,1.0,0.0,0.0
CUST0000376193,78.0,0.0,0.0,0.0
CUST0000376367,15.0,0.0,0.0,11.0
CUST0000376598,7.0,0.0,0.0,1.0
CUST0000376662,0.0,4.0,0.0,0.0
CUST0000377107,55.0,0.0,6.0,0.0
CUST0000377358,28.0,1.0,0.0,0.0
CUST0000377813,0.0,9.0,0.0,0.0
CUST0000377973,227.0,0.0,4.0,0.0
CUST0000378034,0.0,3.0,0.0,0.0
CUST0000378373,111.0,0.0,0.0,0.0
CUST0000378448,20.0,0.0,0.0,0.0
CUST0000378500,53.0,7.0,11.0,3.0
CUST0000378677,164.0,16.0,0.0,0.0
CUST0000378735,0.0,103.0,0.0,0.0
CUST0000378984,1.0,0.0,0.0,0.0
CUST0000379126,16.0,31.0,0.0,0.0
CUST0000379452,192.0,4.0,0.0,0.0
CUST0000379456,0.0,0.0,2.0,0.0
CUST0000379472,24.0,177.0,0.0,0.0
CUST0000379577,35.0,0.0,0.0,0.0
CUST0000379798,1.0,0.0,0.0,0.0
CUST0000379903,94.0,0.0,194.0,0.0
CUST0000379952,21.0,0.0,10.0,0.0
CUST0000380112,0.0,0.0,0.0,1.0
CUST0000380224,405.0,2.0,0.0,0.0
CUST0000380249,0.0,1.0,0.0,0.0
CUST0000380492,123.0,0.0,0.0,0.0
CUST0000380545,78.0,1.0,41.0,5.0
CUST0000381350,136.0,12.0,0.0,1.0
CUST0000382456,0.0,1.0,0.0,0.0
CUST0000383071,1.0,0.0,0.0,0.0
CUST0000384431,0.0,5.0,20.0,0.0
CUST0000384711,5.0,190.0,2.0,0.0
CUST0000384822,0.0,0.0,0.0,1.0
CUST0000384891,10.0,3.0,1.0,0.0
CUST0000385012,0.0,8.0,212.0,0.0
CUST0000385231,213.0,137.0,0.0,3.0
CUST0000385376,0.0,23.0,2.0,0.0
CUST0000385508,26.0,0.0,49.0,83.0
CUST0000385636,0.0,54.0,0.0,0.0
CUST0000386369,0.0,18.0,0.0,0.0
CUST0000386495,144.0,0.0,0.0,0.0
CUST0000386711,32.0,0.0,0.0,0.0
CUST0000386827,9.0,3.0,5.0,0.0
CUST0000387000,0.0,2.0,0.0,0.0
CUST0000387168,11.0,0.0,0.0,0.0
CUST0000387419,19.0,0.0,0.0,0.0
CUST0000387914,5.0,1.0,0.0,0.0
CUST0000388176,0.0,0.0,1.0,609.0
CUST0000388524,2.0,1.0,0.0,0.0
CUST0000388585,0.0,0.0,14.0,92.0
CUST0000388652,1.0,0.0,68.0,0.0
CUST0000389065,1.0,0.0,0.0,0.0
CUST0000389267,1.0,118.0,0.0,0.0
CUST0000389364,0.0,21.0,4.0,0.0
CUST0000389739,20.0,0.0,0.0,2.0
CUST0000389986,0.0,1.0,0.0,0.0
CUST0000390762,2.0,0.0,0.0,0.0
CUST0000390823,85.0,6.0,1.0,0.0
CUST0000391025,23.0,0.0,0.0,0.0
CUST0000391145,45.0,0.0,0.0,0.0
CUST0000391287,9.0,4.0,0.0,0.0
CUST0000391346,1.0,5.0,0.0,0.0
CUST0000391382,110.0,1.0,0.0,0.0
CUST0000391910,3.0,7.0,0.0,1.0
CUST0000392243,1.0,0.0,0.0,0.0
CUST0000392468,2.0,0.0,12.0,0.0
CUST0000392574,29.0,0.0,23.0,0.0
CUST0000392903,16.0,1.0,0.0,0.0
CUST0000393321,12.0,0.0,6.0,0.0
CUST0000393495,108.0,15.0,0.0,0.0
CUST0000393547,34.0,1.0,3.0,0.0
CUST0000393615,4.0,9.0,13.0,29.0
CUST0000393638,2.0,0.0,21.0,0.0
CUST0000393760,7.0,0.0,0.0,0.0
CUST0000393773,0.0,3.0,0.0,0.0
CUST0000394724,137.0,0.0,0.0,0.0
CUST0000394930,23.0,19.0,29.0,10.0
CUST0000395055,8.0,0.0,0.0,0.0
CUST0000395295,61.0,0.0,0.0,0.0
CUST0000395437,16.0,0.0,6.0,0.0
CUST0000395515,0.0,54.0,1.0,19.0
CUST0000395577,87.0,3.0,2.0,1.0
CUST0000395732,19.0,3.0,0.0,0.0
CUST0000396149,1.0,0.0,0.0,0.0
CUST0000396231,147.0,50.0,48.0,5.0
CUST0000396495,0.0,0.0,1.0,0.0
CUST0000396498,29.0,0.0,0.0,0.0
CUST0000396745,1.0,226.0,0.0,0.0
CUST0000396827,17.0,1.0,1.0,0.0
CUST0000397007,8.0,0.0,0.0,0.0
CUST0000397145,17.0,0.0,0.0,0.0
CUST0000397207,195.0,0.0,4.0,0.0
CUST0000397266,0.0,298.0,0.0,0.0
CUST0000397540,140.0,0.0,0.0,0.0
CUST0000397631,4.0,0.0,0.0,0.0
CUST0000397690,4.0,0.0,0.0,2.0
CUST0000397821,109.0,1.0,1.0,1.0
CUST0000398363,7.0,88.0,1.0,9.0
CUST0000398367,3.0,47.0,3.0,16.0
CUST0000398539,0.0,0.0,5.0,0.0
CUST0000398567,67.0,17.0,4.0,2.0
CUST0000398616,174.0,25.0,1.0,0.0
CUST0000398776,48.0,8.0,0.0,0.0
CUST0000398784,148.0,30.0,11.0,0.0
CUST0000398825,2.0,0.0,0.0,0.0
CUST0000399733,198.0,0.0,42.0,0.0
CUST0000399865,1.0,0.0,0.0,0.0
CUST0000400016,0.0,1.0,0.0,0.0
CUST0000400134,3.0,0.0,158.0,0.0
CUST0000400484,6.0,0.0,0.0,0.0
CUST0000400678,94.0,15.0,7.0,0.0
CUST0000400826,1.0,0.0,0.0,0.0
CUST0000400898,99.0,2.0,44.0,0.0
CUST0000401057,0.0,0.0,17.0,0.0
CUST0000401763,44.0,0.0,0.0,0.0
CUST0000402181,0.0,1.0,0.0,0.0
CUST0000402237,11.0,175.0,3.0,4.0
CUST0000402327,36.0,10.0,0.0,0.0
CUST0000402467,0.0,17.0,11.0,0.0
CUST0000402511,9.0,119.0,0.0,0.0
CUST0000402650,44.0,11.0,0.0,1.0
CUST0000403048,11.0,41.0,124.0,0.0
CUST0000403381,0.0,114.0,0.0,0.0
CUST0000403403,67.0,0.0,9.0,0.0
CUST0000403543,1.0,0.0,0.0,0.0
CUST0000403640,0.0,83.0,0.0,0.0
CUST0000403745,1.0,0.0,0.0,0.0
CUST0000404167,118.0,0.0,0.0,0.0
CUST0000404168,0.0,1.0,0.0,0.0
CUST0000404216,195.0,23.0,2.0,0.0
CUST0000404601,0.0,29.0,0.0,0.0
CUST0000404696,37.0,0.0,0.0,0.0
CUST0000404913,1.0,0.0,0.0,0.0
CUST0000405053,2.0,1.0,0.0,0.0
CUST0000405240,0.0,0.0,1.0,0.0
CUST0000405265,13.0,0.0,0.0,0.0
CUST0000405566,3.0,0.0,0.0,0.0
CUST0000406083,0.0,37.0,3.0,30.0
CUST0000406773,2.0,0.0,0.0,0.0
CUST0000406818,21.0,0.0,1.0,8.0
CUST0000406914,12.0,0.0,0.0,0.0
CUST0000406979,24.0,0.0,0.0,0.0
CUST0000407072,216.0,1.0,7.0,0.0
CUST0000407130,85.0,36.0,4.0,0.0
CUST0000407163,1.0,0.0,0.0,0.0
CUST0000407176,5.0,1.0,0.0,0.0
CUST0000407194,0.0,3.0,0.0,0.0
CUST0000407343,8.0,0.0,0.0,45.0
CUST0000407532,65.0,0.0,0.0,0.0
CUST0000407911,7.0,0.0,0.0,0.0
CUST0000408366,11.0,0.0,0.0,0.0
CUST0000408527,50.0,0.0,1.0,75.0
CUST0000408561,0.0,1.0,0.0,0.0
CUST0000408729,9.0,0.0,0.0,0.0
CUST0000408901,113.0,0.0,0.0,0.0
CUST0000409108,0.0,0.0,1.0,0.0
CUST0000409627,65.0,0.0,1.0,0.0
CUST0000409997,67.0,0.0,0.0,0.0
CUST0000410118,19.0,4.0,30.0,0.0
CUST0000410183,1.0,4.0,5.0,0.0
CUST0000410228,174.0,0.0,0.0,0.0
CUST0000410526,9.0,0.0,24.0,0.0
CUST0000410727,122.0,10.0,0.0,0.0
CUST0000410932,26.0,40.0,0.0,0.0
CUST0000411122,5.0,79.0,0.0,0.0
CUST0000411204,124.0,3.0,0.0,0.0
CUST0000411364,174.0,0.0,0.0,0.0
CUST0000411707,10.0,28.0,57.0,0.0
CUST0000411972,0.0,1.0,0.0,0.0
CUST0000412087,2.0,0.0,0.0,0.0
CUST0000412288,110.0,1.0,0.0,0.0
CUST0000412559,40.0,0.0,3.0,9.0
CUST0000412870,65.0,1.0,14.0,0.0
CUST0000412928,29.0,6.0,129.0,0.0
CUST0000413017,0.0,0.0,2.0,0.0
CUST0000413161,31.0,2.0,0.0,0.0
CUST0000413197,102.0,9.0,6.0,0.0
CUST0000413598,17.0,104.0,3.0,0.0
CUST0000413715,1.0,78.0,1.0,0.0
CUST0000414452,8.0,4.0,0.0,20.0
CUST0000414522,14.0,16.0,0.0,5.0
CUST0000414611,0.0,0.0,0.0,1.0
CUST0000414813,0.0,4.0,0.0,0.0
CUST0000414892,3.0,155.0,0.0,0.0
CUST0000414915,2.0,198.0,3.0,0.0
CUST0000414945,2.0,0.0,0.0,0.0
CUST0000415029,111.0,0.0,0.0,0.0
CUST0000415147,2.0,0.0,0.0,0.0
CUST0000415471,2.0,0.0,0.0,0.0
CUST0000415655,114.0,0.0,1.0,0.0
CUST0000415718,2.0,0.0,0.0,0.0
CUST0000416143,0.0,1.0,0.0,0.0
CUST0000416207,47.0,21.0,5.0,0.0
CUST0000417021,1.0,0.0,2.0,1.0
CUST0000417955,239.0,9.0,6.0,0.0
CUST0000418129,1.0,0.0,0.0,0.0
CUST0000418168,15.0,2.0,139.0,0.0
CUST0000418352,1.0,0.0,0.0,0.0
CUST0000418743,42.0,8.0,44.0,0.0
CUST0000418944,0.0,2.0,0.0,0.0
CUST0000419057,1.0,0.0,0.0,0.0
CUST0000419215,0.0,0.0,1.0,0.0
CUST0000419789,0.0,2.0,0.0,0.0
CUST0000419849,2.0,30.0,167.0,0.0
CUST0000420072,168.0,0.0,2.0,0.0
CUST0000420781,113.0,0.0,0.0,0.0
CUST0000421071,1.0,0.0,0.0,0.0
CUST0000421287,0.0,1.0,0.0,0.0
CUST0000421869,0.0,78.0,1.0,1.0
CUST0000421890,0.0,0.0,1.0,1.0
CUST0000422016,6.0,0.0,0.0,1.0
CUST0000422099,0.0,32.0,0.0,0.0
CUST0000422146,0.0,0.0,1.0,0.0
CUST0000422568,5.0,0.0,0.0,0.0
CUST0000422872,57.0,6.0,0.0,0.0
CUST0000422914,219.0,0.0,0.0,0.0
CUST0000423063,0.0,13.0,2.0,0.0
CUST0000423458,14.0,93.0,0.0,0.0
CUST0000423539,82.0,8.0,1.0,2.0
CUST0000423572,82.0,1.0,0.0,0.0
CUST0000423668,7.0,0.0,0.0,0.0
CUST0000423937,1.0,22.0,7.0,0.0
CUST0000423947,0.0,0.0,88.0,0.0
CUST0000424386,0.0,0.0,56.0,0.0
CUST0000424608,19.0,0.0,0.0,0.0
CUST0000425172,4.0,1.0,0.0,9.0
CUST0000425467,108.0,2.0,0.0,1.0
CUST0000425522,174.0,9.0,0.0,0.0
CUST0000425541,9.0,180.0,0.0,0.0
CUST0000425566,29.0,0.0,0.0,0.0
CUST0000425586,71.0,37.0,0.0,0.0
CUST0000425649,18.0,21.0,0.0,0.0
CUST0000425755,214.0,2.0,0.0,1.0
CUST0000425801,9.0,123.0,0.0,0.0
CUST0000425882,0.0,0.0,6.0,0.0
CUST0000425966,0.0,0.0,1.0,0.0
CUST0000425983,7.0,0.0,0.0,0.0
CUST0000426107,135.0,7.0,4.0,0.0
CUST0000426328,0.0,23.0,0.0,0.0
CUST0000426571,2.0,1.0,12.0,75.0
CUST0000426681,1.0,0.0,47.0,0.0
CUST0000426698,0.0,7.0,0.0,0.0
CUST0000426871,6.0,78.0,1.0,0.0
CUST0000426893,0.0,2.0,0.0,0.0
CUST0000427014,2.0,0.0,0.0,0.0
CUST0000427023,184.0,0.0,0.0,0.0
CUST0000427301,0.0,1.0,0.0,0.0
CUST0000428465,4.0,1.0,9.0,0.0
CUST0000428608,1.0,33.0,275.0,0.0
CUST0000428635,14.0,49.0,0.0,0.0
CUST0000429043,0.0,1.0,0.0,0.0
CUST0000429174,1.0,0.0,0.0,0.0
CUST0000429555,4.0,0.0,0.0,0.0
CUST0000429833,2.0,0.0,46.0,0.0
CUST0000429836,35.0,0.0,0.0,0.0
CUST0000429946,104.0,2.0,0.0,0.0
CUST0000430124,1.0,29.0,0.0,0.0
CUST0000430659,193.0,0.0,0.0,0.0
CUST0000430981,3.0,1.0,0.0,0.0
CUST0000431015,55.0,5.0,0.0,112.0
CUST0000431092,3.0,0.0,0.0,1.0
CUST0000431167,13.0,0.0,0.0,0.0
CUST0000431454,1.0,0.0,0.0,0.0
CUST0000432169,152.0,1.0,0.0,0.0
CUST0000432330,75.0,15.0,0.0,0.0
CUST0000433392,91.0,128.0,8.0,9.0
CUST0000433684,1.0,0.0,0.0,0.0
CUST0000433913,409.0,1.0,0.0,0.0
CUST0000433962,16.0,0.0,0.0,0.0
CUST0000434228,0.0,0.0,27.0,0.0
CUST0000434391,1.0,0.0,0.0,0.0
CUST0000434612,1.0,0.0,0.0,0.0
CUST0000434714,167.0,7.0,0.0,0.0
CUST0000434767,50.0,31.0,0.0,0.0
CUST0000434868,58.0,5.0,147.0,0.0
CUST0000434872,7.0,19.0,1.0,10.0
CUST0000435142,0.0,1.0,0.0,0.0
CUST0000435377,2.0,129.0,0.0,39.0
CUST0000435931,1.0,0.0,0.0,0.0
CUST0000436068,1.0,0.0,0.0,0.0
CUST0000436095,1.0,0.0,0.0,0.0
CUST0000436141,7.0,6.0,0.0,0.0
CUST0000436193,8.0,3.0,54.0,1.0
CUST0000436344,62.0,0.0,0.0,0.0
CUST0000436351,160.0,12.0,4.0,75.0
CUST0000436401,7.0,2.0,0.0,0.0
CUST0000436526,1.0,0.0,0.0,0.0
CUST0000436803,1.0,0.0,0.0,0.0
CUST0000436863,4.0,0.0,3.0,0.0
CUST0000437337,113.0,2.0,8.0,0.0
CUST0000437882,253.0,0.0,0.0,0.0
CUST0000438072,28.0,0.0,0.0,3.0
CUST0000438192,47.0,0.0,2.0,0.0
CUST0000438700,6.0,0.0,0.0,0.0
CUST0000438736,4.0,1.0,0.0,50.0
CUST0000438964,189.0,0.0,3.0,0.0
CUST0000439138,0.0,2.0,0.0,0.0
CUST0000439239,25.0,2.0,22.0,63.0
CUST0000439279,114.0,0.0,0.0,0.0
CUST0000439615,291.0,0.0,2.0,0.0
CUST0000439727,2.0,0.0,0.0,0.0
CUST0000439775,2.0,15.0,0.0,0.0
CUST0000440239,2.0,43.0,0.0,0.0
CUST0000440403,4.0,188.0,0.0,0.0
CUST0000440411,28.0,0.0,100.0,0.0
CUST0000440643,30.0,38.0,1.0,0.0
CUST0000440798,24.0,0.0,0.0,0.0
CUST0000441137,0.0,1.0,0.0,0.0
CUST0000441420,0.0,8.0,0.0,0.0
CUST0000441667,11.0,0.0,4.0,0.0
CUST0000442152,1.0,0.0,0.0,0.0
CUST0000442461,221.0,3.0,0.0,0.0
CUST0000443416,1.0,0.0,0.0,0.0
CUST0000444343,10.0,0.0,0.0,0.0
CUST0000444515,82.0,4.0,5.0,3.0
CUST0000444727,3.0,0.0,0.0,0.0
CUST0000444755,0.0,1.0,0.0,0.0
CUST0000444791,46.0,59.0,0.0,0.0
CUST0000444818,0.0,65.0,13.0,0.0
CUST0000444866,1.0,0.0,0.0,0.0
CUST0000444973,142.0,44.0,0.0,0.0
CUST0000445045,0.0,90.0,0.0,0.0
CUST0000445287,2.0,0.0,1.0,0.0
CUST0000445623,15.0,0.0,0.0,0.0
CUST0000445856,84.0,0.0,0.0,8.0
CUST0000445924,60.0,0.0,1.0,3.0
CUST0000446384,0.0,0.0,59.0,0.0
CUST0000446407,0.0,186.0,0.0,0.0
CUST0000446479,17.0,7.0,0.0,0.0
CUST0000446480,48.0,498.0,0.0,0.0
CUST0000446741,35.0,0.0,0.0,0.0
CUST0000446840,0.0,7.0,0.0,1.0
CUST0000446893,13.0,0.0,0.0,0.0
CUST0000447348,161.0,1.0,1.0,0.0
CUST0000447826,9.0,15.0,42.0,0.0
CUST0000448187,9.0,0.0,18.0,0.0
CUST0000448360,3.0,1.0,0.0,2.0
CUST0000448583,33.0,0.0,2.0,1.0
CUST0000448626,0.0,3.0,0.0,0.0
CUST0000448659,27.0,2.0,0.0,23.0
CUST0000448704,0.0,74.0,0.0,0.0
CUST0000448995,13.0,0.0,0.0,1.0
CUST0000449002,20.0,5.0,0.0,0.0
CUST0000449125,79.0,188.0,0.0,0.0
CUST0000449312,37.0,6.0,94.0,0.0
CUST0000449572,0.0,1.0,0.0,0.0
CUST0000449701,73.0,12.0,2.0,0.0
CUST0000449795,2.0,0.0,0.0,0.0
CUST0000450009,61.0,6.0,0.0,0.0
CUST0000450325,0.0,0.0,0.0,10.0
CUST0000450385,109.0,3.0,0.0,0.0
CUST0000450574,21.0,7.0,0.0,0.0
CUST0000451855,8.0,0.0,0.0,0.0
CUST0000451951,0.0,0.0,4.0,0.0
CUST0000452520,0.0,444.0,5.0,0.0
CUST0000452696,1.0,0.0,0.0,0.0
CUST0000452777,0.0,1.0,0.0,0.0
CUST0000452948,3.0,0.0,6.0,16.0
CUST0000453050,6.0,7.0,0.0,0.0
CUST0000453088,0.0,0.0,1.0,0.0
CUST0000453430,40.0,15.0,0.0,158.0
CUST0000453528,18.0,3.0,2.0,0.0
CUST0000453681,177.0,0.0,0.0,32.0
CUST0000453772,41.0,121.0,0.0,1.0
CUST0000453780,0.0,136.0,0.0,1.0
CUST0000454041,1.0,132.0,0.0,0.0
CUST0000454102,0.0,0.0,0.0,1.0
CUST0000454193,1.0,0.0,0.0,0.0
CUST0000454529,0.0,1.0,0.0,0.0
CUST0000454607,8.0,3.0,0.0,0.0
CUST0000454947,315.0,0.0,0.0,0.0
CUST0000454985,1.0,0.0,0.0,0.0
CUST0000455620,12.0,1.0,0.0,1.0
CUST0000455765,226.0,0.0,0.0,0.0
CUST0000455781,12.0,2.0,0.0,0.0
CUST0000455930,4.0,2.0,0.0,0.0
CUST0000455947,115.0,4.0,0.0,0.0
CUST0000456145,76.0,0.0,27.0,0.0
CUST0000456220,525.0,0.0,0.0,0.0
CUST0000456286,56.0,24.0,7.0,0.0
CUST0000456347,49.0,59.0,0.0,0.0
CUST0000456698,4.0,7.0,1.0,0.0
CUST0000456756,0.0,47.0,0.0,3.0
CUST0000456966,111.0,33.0,0.0,0.0
CUST0000456967,1.0,67.0,16.0,19.0
CUST0000456991,168.0,2.0,12.0,0.0
CUST0000457031,111.0,9.0,50.0,0.0
CUST0000457079,19.0,153.0,0.0,0.0
CUST0000457391,2.0,0.0,0.0,0.0
CUST0000457990,112.0,86.0,0.0,0.0
CUST0000458006,76.0,28.0,0.0,0.0
CUST0000458113,96.0,0.0,0.0,0.0
CUST0000458243,5.0,108.0,1.0,0.0
CUST0000458484,23.0,35.0,4.0,11.0
CUST0000458602,0.0,0.0,36.0,0.0
CUST0000459055,436.0,9.0,1.0,2.0
CUST0000459058,11.0,5.0,0.0,0.0
CUST0000459098,22.0,1.0,0.0,0.0
CUST0000459283,106.0,1.0,1.0,0.0
CUST0000459425,8.0,0.0,2.0,0.0
CUST0000459983,0.0,12.0,0.0,0.0
CUST0000460016,7.0,0.0,0.0,0.0
CUST0000460021,1.0,0.0,0.0,0.0
CUST0000460717,0.0,259.0,0.0,1.0
CUST0000460983,169.0,7.0,0.0,0.0
CUST0000461309,0.0,0.0,0.0,225.0
CUST0000461477,122.0,0.0,0.0,0.0
CUST0000461526,7.0,0.0,0.0,0.0
CUST0000461568,1.0,209.0,10.0,0.0
CUST0000462108,7.0,1.0,3.0,0.0
CUST0000462264,0.0,4.0,0.0,0.0
